1627141440000,33862.24000000,33865.19000000,33830.00000000,33843.32000000,14.46711300,1627141499999,489652.53317307,464,8.14690700,275731.66900839,0
1627141500000,33843.31000000,33847.82000000,33818.00000000,33826.50000000,25.06724500,1627141559999,848064.16170849,684,10.19586100,344910.38939631,0
1627141560000,33826.50000000,33836.48000000,33820.52000000,33835.80000000,14.77303200,1627141619999,499752.40137684,487,7.79863200,263828.19286965,0
1627141620000,33835.79000000,33835.80000000,33817.00000000,33817.01000000,18.63580900,1627141679999,630339.28982109,433,7.56986500,256044.99224536,0
1627141680000,33817.01000000,33841.51000000,33817.01000000,33835.53000000,25.62050900,1627141739999,866666.46106966,557,19.59911500,662979.54731396,0
1627141740000,33835.53000000,33874.87000000,33835.52000000,33874.86000000,20.01517500,1627141799999,677733.96204180,514,14.37039300,486582.02169081,0
1627141800000,33874.86000000,33877.97000000,33854.21000000,33868.21000000,19.41805900,1627141859999,657663.33013153,490,4.85170600,164307.76853711,0
1627141860000,33869.05000000,33886.46000000,33863.40000000,33869.94000000,14.44957400,1627141919999,489501.78881897,677,7.87725600,266849.89518066,0
1627141920000,33869.94000000,33877.17000000,33860.61000000,33870.39000000,12.03982600,1627141979999,407788.24722753,527,4.72273600,159954.22582385,0
1627141980000,33870.38000000,33887.33000000,33862.50000000,33885.54000000,7.91017700,1627142039999,267929.65690875,454,3.38895000,114790.44369796,0
1627142040000,33885.55000000,33899.61000000,33879.78000000,33898.25000000,9.45615200,1627142099999,320472.25322639,396,5.74492700,194699.32632332,0
1627142100000,33898.25000000,33898.25000000,33869.98000000,33869.99000000,26.23217900,1627142159999,888960.22426058,486,5.48887700,185985.83036257,0
1627142160000,33869.99000000,33879.98000000,33869.99000000,33871.14000000,8.39484700,1627142219999,284372.90796170,424,5.26521700,178355.10097450,0
1627142220000,33872.72000000,33883.99000000,33859.55000000,33872.80000000,68.09111100,1627142279999,2306267.27986578,621,11.96944200,405425.78933525,0
1627142280000,33872.79000000,33879.65000000,33858.17000000,33863.53000000,15.37568400,1627142339999,520751.53073665,417,6.27803800,212612.20876916,0
1627142340000,33863.53000000,33868.10000000,33843.41000000,33847.51000000,21.32635900,1627142399999,722014.93548249,695,8.84155000,299317.77426248,0
1627142400000,33847.51000000,33898.58000000,33839.57000000,33848.55000000,88.69062900,1627142459999,3004188.53342426,1252,53.86068200,1824664.83400517,0
1627142460000,33848.81000000,33868.47000000,33816.97000000,33868.47000000,77.24068700,1627142519999,2613395.62208810,1043,43.80368900,1482102.71200155,0
1627142520000,33868.47000000,33870.00000000,33835.24000000,33854.72000000,33.28917300,1627142579999,1127025.60162964,615,21.96313700,743578.95203873,0
1627142580000,33854.72000000,33898.43000000,33854.68000000,33892.59000000,21.09838800,1627142639999,714794.62106660,536,11.20390500,379623.12715030,0
1627142640000,33893.10000000,33913.12000000,33882.75000000,33911.14000000,26.29573500,1627142699999,891467.12465396,697,13.99972600,474579.01775346,0
1627142700000,33911.14000000,33911.14000000,33881.96000000,33885.14000000,19.04266000,1627142759999,645476.25236930,587,9.92764100,336499.08224969,0
1627142760000,33885.15000000,33885.17000000,33863.00000000,33863.01000000,18.43928300,1627142819999,624663.74888639,435,3.66014300,123983.47870902,0
1627142820000,33863.01000000,33883.44000000,33835.02000000,33855.84000000,43.60716600,1627142879999,1476500.15310576,803,19.24278400,651570.87474618,0
1627142880000,33855.84000000,33855.84000000,33832.66000000,33842.25000000,25.62552100,1627142939999,867198.17248078,588,11.47919800,388460.55023222,0
1627142940000,33841.43000000,33848.99000000,33832.31000000,33841.31000000,29.64216000,1627142999999,1003179.80890403,571,20.02641700,677790.24281678,0
1627143000000,33841.31000000,33845.00000000,33830.79000000,33830.79000000,20.53523000,1627143059999,694867.13969082,485,7.58929200,256808.16136289,0
1627143060000,33830.79000000,33840.01000000,33823.51000000,33836.22000000,25.29365000,1627143119999,855655.91434301,453,19.24595300,651046.98695180,0
